lat,lng,elevation
29,28,2.710000000000001
29,29,2.6899999999999995
29,30,2.669999999999998
29,31,2.6599999999999984
29,32,2.6799999999999997
29,33,2.6999999999999993
29,34,2.7200000000000006
29,35,2.7399999999999984
29,36,2.76
29,37,2.7799999999999994
29,38,2.8000000000000007
29,39,2.8200000000000003
29,40,2.84
30,0,3.0999999999999996
30,1,3.0600000000000005
30,2,3.0199999999999996
30,3,2.9800000000000004
30,4,2.9399999999999977
30,5,2.9000000000000004
30,6,2.8599999999999994
30,7,2.8200000000000003
30,8,2.7799999999999994
30,9,2.7399999999999984
30,10,2.6999999999999993
30,11,2.710000000000001
30,12,2.7200000000000006
30,13,2.7300000000000004
30,14,2.7399999999999984
30,15,2.75
30,16,2.7600000000000016
30,17,2.7699999999999996
30,18,2.7799999999999994
30,19,2.789999999999999
30,20,2.8000000000000007
30,21,2.7799999999999994
30,22,2.76
30,23,2.74
30,24,2.7200000000000006
30,25,2.6999999999999993
30,26,2.6799999999999997
30,27,2.66
30,28,2.6400000000000006
30,29,2.619999999999999
30,30,2.5999999999999996
30,31,2.619999999999999
30,32,2.6400000000000006
30,33,2.66
30,34,2.6799999999999997
30,35,2.6999999999999993
30,36,2.7200000000000006
30,37,2.74
30,38,2.76
30,39,2.7799999999999994
30,40,2.8000000000000007
31,0,3.01
31,1,2.9700000000000006
31,2,2.9299999999999997
31,3,2.8900000000000006
31,4,2.849999999999998
31,5,2.8100000000000005
31,6,2.7699999999999996
31,7,2.7300000000000004
31,8,2.6899999999999995
31,9,2.6500000000000004
31,10,2.5799999999999983
31,11,2.5299999999999976
31,12,2.539999999999999
31,13,2.5500000000000007
31,14,2.5600000000000005
31,15,2.5700000000000003
31,16,2.58
31,17,2.59
31,18,2.5999999999999996
31,19,2.6099999999999994
31,20,2.619999999999999
31,21,2.5999999999999996
31,22,2.580000000000002
31,23,2.5600000000000005
31,24,2.539999999999999
31,25,2.5199999999999996
31,26,2.5
31,27,2.4800000000000004
31,28,2.460000000000001
31,29,2.4399999999999977
31,30,2.4499999999999993
31,31,2.539999999999999
31,32,2.5600000000000005
31,33,2.58
31,34,2.5999999999999996
31,35,2.619999999999999
31,36,2.6400000000000006
31,37,2.66
31,38,2.6799999999999997
31,39,2.6999999999999993
31,40,2.7200000000000006
32,0,2.92
32,1,2.880000000000001
32,2,2.84
32,3,2.8000000000000007
32,4,2.759999999999998
32,5,2.7200000000000006
32,6,2.6799999999999997
32,7,2.6400000000000006
32,8,2.5999999999999996
32,9,2.5299999999999994
32,10,2.460000000000001
32,11,2.4099999999999984
32,12,2.3599999999999994
32,13,2.369999999999999
32,14,2.380000000000001
32,15,2.3900000000000006
32,16,2.4000000000000004
32,17,2.41
32,18,2.419999999999998
32,19,2.4299999999999997
32,20,2.4399999999999995
32,21,2.419999999999998
32,22,2.4000000000000004
32,23,2.380000000000001
32,24,2.3599999999999994
32,25,2.34
32,26,2.3200000000000003
32,27,2.3000000000000007
32,28,2.2799999999999994
32,29,2.289999999999999
32,30,2.3000000000000007
32,31,2.3900000000000006
32,32,2.4800000000000004
32,33,2.5
32,34,2.5199999999999996
32,35,2.539999999999999
32,36,2.5600000000000005
32,37,2.580000000000002
32,38,2.5999999999999996
32,39,2.619999999999999
32,40,2.6400000000000006
33,0,2.83
33,1,2.789999999999999
33,2,2.75
33,3,2.710000000000001
33,4,2.669999999999998
33,5,2.630000000000001
33,6,2.59
33,7,2.5500000000000007
33,8,2.4800000000000004
33,9,2.41
33,10,2.34
33,11,2.289999999999999
33,12,2.2399999999999984
33,13,2.1899999999999995
33,14,2.1999999999999993
33,15,2.210000000000001
33,16,2.2200000000000006
33,17,2.2300000000000004
33,18,2.24
33,19,2.25
33,20,2.2600000000000016
33,21,2.24
33,22,2.2200000000000006
33,23,2.1999999999999993
33,24,2.1799999999999997
33,25,2.16
33,26,2.1400000000000006
33,27,2.119999999999999
33,28,2.130000000000001
33,29,2.1400000000000006
33,30,2.1500000000000004
33,31,2.24
33,32,2.33
33,33,2.42
33,34,2.4399999999999995
33,35,2.460000000000001
33,36,2.4800000000000004
33,37,2.5
33,38,2.5199999999999996
33,39,2.539999999999999
33,40,2.5600000000000005
34,0,2.7399999999999984
34,1,2.6999999999999993
34,2,2.6599999999999984
34,3,2.619999999999999
34,4,2.5799999999999983
34,5,2.539999999999999
34,6,2.5
34,7,2.4299999999999997
34,8,2.3599999999999994
34,9,2.289999999999999
34,10,2.2200000000000006
34,11,2.169999999999998
34,12,2.119999999999999
34,13,2.0700000000000003
34,14,2.0199999999999996
34,15,2.0299999999999994
34,16,2.039999999999999
34,17,2.0500000000000007
34,18,2.0600000000000005
34,19,2.0700000000000003
34,20,2.08
34,21,2.0600000000000005
34,22,2.039999999999999
34,23,2.0199999999999996
34,24,2.0
34,25,1.9800000000000004
34,26,1.9600000000000009
34,27,1.9700000000000006
34,28,1.9800000000000004
34,29,1.9899999999999984
34,30,2.0
34,31,2.09
34,32,2.1799999999999997
34,33,2.2699999999999996
34,34,2.3599999999999994
34,35,2.380000000000001
34,36,2.4000000000000004
34,37,2.42
34,38,2.4399999999999995
34,39,2.460000000000001
34,40,2.4800000000000004
35,0,2.6500000000000004
35,1,2.6099999999999994
35,2,2.5700000000000003
35,3,2.5299999999999994
35,4,2.49
35,5,2.4499999999999993
35,6,2.380000000000001
35,7,2.3100000000000005
35,8,2.2399999999999984
35,9,2.17
35,10,2.0999999999999996
35,11,2.0500000000000007
35,12,1.9999999999999982
35,13,1.9499999999999993
35,14,1.9000000000000004
35,15,1.8499999999999996
35,16,1.8599999999999994
35,17,1.8699999999999992
35,18,1.8800000000000008
35,19,1.8900000000000006
35,20,1.9000000000000004
35,21,1.8800000000000008
35,22,1.8599999999999994
35,23,1.8399999999999999
35,24,1.8200000000000003
35,25,1.8000000000000007
35,26,1.8100000000000005
35,27,1.8200000000000003
35,28,1.83
35,29,1.8399999999999999
35,30,1.8499999999999996
35,31,1.9399999999999977
35,32,2.0299999999999994
35,33,2.119999999999999
35,34,2.210000000000001
35,35,2.3000000000000007
35,36,2.3200000000000003
35,37,2.34
35,38,2.3599999999999994
35,39,2.380000000000001
35,40,2.4000000000000004
36,0,2.5600000000000005
36,1,2.5199999999999996
36,2,2.4800000000000004
36,3,2.4399999999999995
36,4,2.4000000000000004
36,5,2.33
36,6,2.26
36,7,2.1899999999999995
36,8,2.119999999999999
36,9,2.0500000000000007
36,10,1.9800000000000004
36,11,1.9299999999999997
36,12,1.8800000000000008
36,13,1.83
36,14,1.7799999999999994
36,15,1.7300000000000004
36,16,1.6799999999999997
36,17,1.6899999999999995
36,18,1.6999999999999993
36,19,1.7100000000000009
36,20,1.7200000000000006
36,21,1.6999999999999993
36,22,1.6799999999999997
36,23,1.6600000000000001
36,24,1.6400000000000006
36,25,1.6500000000000004
36,26,1.6600000000000001
36,27,1.67
36,28,1.6799999999999997
36,29,1.6899999999999995
36,30,1.6999999999999993
36,31,1.7899999999999991
36,32,1.8800000000000008
36,33,1.9700000000000006
36,34,2.0600000000000005
36,35,2.1500000000000004
36,36,2.24
36,37,2.26
36,38,2.2799999999999994
36,39,2.3000000000000007
36,40,2.3200000000000003
37,0,2.4700000000000006
37,1,2.4299999999999997
37,2,2.3900000000000006
37,3,2.3499999999999996
37,4,2.2799999999999994
37,5,2.210000000000001
37,6,2.1400000000000006
37,7,2.0700000000000003
37,8,2.0
37,9,1.9299999999999997
37,10,1.8599999999999994
37,11,1.8100000000000005
37,12,1.759999999999998
37,13,1.7100000000000009
37,14,1.6600000000000001
37,15,1.6099999999999994
37,16,1.5600000000000005
37,17,1.5099999999999998
37,18,1.5199999999999996
37,19,1.5299999999999994
37,20,1.5399999999999991
37,21,1.5199999999999996
37,22,1.5
37,23,1.4800000000000004
37,24,1.4900000000000002
37,25,1.5
37,26,1.509999999999998
37,27,1.5199999999999996
37,28,1.5299999999999994
37,29,1.5399999999999991
37,30,1.5500000000000007
37,31,1.6400000000000006
37,32,1.7300000000000004
37,33,1.8200000000000003
37,34,1.9100000000000001
37,35,2.0
37,36,2.09
37,37,2.1799999999999997
37,38,2.1999999999999993
37,39,2.2200000000000006
37,40,2.24
38,0,2.380000000000001
38,1,2.34
38,2,2.3000000000000007
38,3,2.2300000000000004
38,4,2.1599999999999984
38,5,2.09
38,6,2.0199999999999996
38,7,1.9499999999999993
38,8,1.8800000000000008
38,9,1.8100000000000005
38,10,1.7399999999999984
38,11,1.6899999999999995
38,12,1.6399999999999952
38,13,1.5899999999999999
38,14,1.5399999999999991
38,15,1.4900000000000002
38,16,1.4399999999999995
38,17,1.3900000000000006
38,18,1.339999999999998
38,19,1.3499999999999996
38,20,1.3599999999999994
38,21,1.3399999999999999
38,22,1.3200000000000003
38,23,1.33
38,24,1.3399999999999999
38,25,1.3499999999999996
38,26,1.3599999999999994
38,27,1.3699999999999992
38,28,1.3800000000000008
38,29,1.3899999999999952
38,30,1.4000000000000004
38,31,1.4900000000000002
38,32,1.5799999999999983
38,33,1.67
38,34,1.7599999999999998
38,35,1.8499999999999996
38,36,1.9399999999999995
38,37,2.0299999999999994
38,38,2.119999999999999
38,39,2.1400000000000006
38,40,2.16
39,0,2.289999999999999
39,1,2.25
39,2,2.1799999999999997
39,3,2.1099999999999994
39,4,2.039999999999999
39,5,1.9700000000000006
39,6,1.9000000000000004
39,7,1.8299999999999983
39,8,1.7600000000000016
39,9,1.6899999999999995
39,10,1.6199999999999992
39,11,1.5700000000000003
39,12,1.5199999999999996
39,13,1.4700000000000006
39,14,1.4199999999999982
39,15,1.3699999999999992
39,16,1.3200000000000003
39,17,1.2699999999999996
39,18,1.2200000000000006
39,19,1.17
39,20,1.1799999999999997
39,21,1.1600000000000001
39,22,1.17
39,23,1.1799999999999997
39,24,1.1899999999999977
39,25,1.1999999999999993
39,26,1.2100000000000009
39,27,1.2200000000000006
39,28,1.2300000000000004
39,29,1.2399999999999984
39,30,1.25
39,31,1.339999999999998
39,32,1.429999999999998
39,33,1.5199999999999996
39,34,1.6099999999999994
39,35,1.6999999999999993
39,36,1.7899999999999991
39,37,1.8800000000000008
39,38,1.9700000000000006
39,39,2.0600000000000005
39,40,2.08
40,0,2.1999999999999993
40,1,2.130000000000001
40,2,2.0600000000000005
40,3,1.9900000000000002
40,4,1.9199999999999982
40,5,1.8499999999999996
40,6,1.7799999999999994
40,7,1.7100000000000009
40,8,1.6400000000000006
40,9,1.5700000000000003
40,10,1.5
40,11,1.4499999999999993
40,12,1.4000000000000004
40,13,1.3499999999999996
40,14,1.3000000000000007
40,15,1.25
40,16,1.1999999999999993
40,17,1.1500000000000004
40,18,1.0999999999999996
40,19,1.0500000000000007
40,20,1.0
40,21,1.0099999999999998
40,22,1.0199999999999996
40,23,1.0299999999999994
40,24,1.0399999999999991
40,25,1.0500000000000007
40,26,1.0600000000000005
40,27,1.0700000000000003
40,28,1.0799999999999983
40,29,1.0899999999999999
40,30,1.0999999999999996
40,31,1.1899999999999995
40,32,1.2799999999999976
40,33,1.3699999999999992
40,34,1.4600000000000009
40,35,1.5500000000000007
40,36,1.6400000000000006
40,37,1.7300000000000004
40,38,1.8200000000000003
40,39,1.9100000000000001
40,40,2.0
41,0,2.2200000000000006
41,1,2.119999999999999
41,2,2.0500000000000007
41,3,1.9800000000000004
41,4,1.9100000000000001
41,5,1.8399999999999999
41,6,1.7699999999999996
41,7,1.6999999999999993
41,8,1.6300000000000008
41,9,1.5600000000000005
41,10,1.4900000000000002
41,11,1.4399999999999977
41,12,1.3900000000000006
41,13,1.3399999999999999
41,14,1.2899999999999991
41,15,1.2399999999999984
41,16,1.1899999999999995
41,17,1.1400000000000006
41,18,1.089999999999998
41,19,1.0399999999999991
41,20,1.0500000000000007
41,21,1.0850000000000009
41,22,1.1199999999999957
41,23,1.1549999999999994
41,24,1.173333333333332
41,25,1.1833333333333336
41,26,1.1933333333333316
41,27,1.2033333333333314
41,28,1.2133333333333312
41,29,1.2233333333333327
41,30,1.2333333333333325
41,31,1.3233333333333306
41,32,1.4133333333333322
41,33,1.503333333333332
41,34,1.593333333333332
41,35,1.6833333333333336
41,36,1.7733333333333317
41,37,1.8510000000000009
41,38,1.904
41,39,1.9570000000000007
41,40,2.01
42,0,2.24
42,1,2.1400000000000006
42,2,2.039999999999999
42,3,1.9700000000000006
42,4,1.9000000000000004
42,5,1.83
42,6,1.7599999999999998
42,7,1.6899999999999995
42,8,1.6199999999999992
42,9,1.5500000000000007
42,10,1.4800000000000004
42,11,1.4299999999999997
42,12,1.3800000000000008
42,13,1.33
42,14,1.2799999999999976
42,15,1.2300000000000004
42,16,1.1799999999999997
42,17,1.1300000000000008
42,18,1.0799999999999983
42,19,1.0899999999999999
42,20,1.0999999999999996
42,21,1.1349999999999998
42,22,1.17
42,23,1.205
42,24,1.2400000000000002
42,25,1.2750000000000004
42,26,1.3100000000000005
42,27,1.3366666666666678
42,28,1.3466666666666658
42,29,1.3566666666666656
42,30,1.3666666666666671
42,31,1.4566666666666688
42,32,1.5466666666666633
42,33,1.6366666666666685
42,34,1.702
42,35,1.7550000000000008
42,36,1.8079999999999998
42,37,1.8610000000000007
42,38,1.9139999999999997
42,39,1.9670000000000005
42,40,2.0199999999999996
43,0,2.26
43,1,2.16
43,2,2.0600000000000005
43,3,1.9600000000000009
43,4,1.8900000000000006
43,5,1.8200000000000003
43,6,1.75
43,7,1.6799999999999997
43,8,1.6099999999999994
43,9,1.5399999999999991
43,10,1.4700000000000006
43,11,1.42
43,12,1.3699999999999992
43,13,1.3200000000000003
43,14,1.2699999999999996
43,15,1.2200000000000006
43,16,1.17
43,17,1.1199999999999992
43,18,1.1300000000000008
43,19,1.1400000000000006
43,20,1.1500000000000004
43,21,1.1850000000000005
43,22,1.2200000000000006
43,23,1.2550000000000008
43,24,1.2899999999999991
43,25,1.3249999999999993
43,26,1.3599999999999994
43,27,1.3949999999999996
43,28,1.4299999999999997
43,29,1.4649999999999999
43,30,1.5
43,31,1.5530000000000008
43,32,1.605999999999998
43,33,1.6590000000000007
43,34,1.7120000000000015
43,35,1.7650000000000006
43,36,1.8179999999999996
43,37,1.8710000000000004
43,38,1.9239999999999995
43,39,1.9770000000000003
43,40,2.0299999999999994
44,0,2.2799999999999994
44,1,2.1799999999999997
44,2,2.08
44,3,1.9800000000000004
44,4,1.8800000000000008
44,5,1.8100000000000005
44,6,1.7400000000000002
44,7,1.6700000000000017
44,8,1.5999999999999996
44,9,1.5299999999999994
44,10,1.4600000000000009
44,11,1.4100000000000001
44,12,1.3599999999999994
44,13,1.3100000000000005
44,14,1.2599999999999998
44,15,1.2100000000000009
44,16,1.160000000000002
44,17,1.17
44,18,1.1799999999999997
44,19,1.1899999999999995
44,20,1.1999999999999993
44,21,1.2349999999999994
44,22,1.2699999999999978
44,23,1.3049999999999997
44,24,1.3399999999999999
44,25,1.375
44,26,1.4100000000000001
44,27,1.4450000000000003
44,28,1.4800000000000004
44,29,1.5042857142857144
44,30,1.5142857142857142
44,31,1.5642857142857167
44,32,1.6159999999999997
44,33,1.6690000000000005
44,34,1.7219999999999978
44,35,1.7750000000000004
44,36,1.8279999999999994
44,37,1.8810000000000002
44,38,1.9339999999999993
44,39,1.9869999999999983
44,40,2.039999999999999
45,0,2.3000000000000007
45,1,2.1999999999999993
45,2,2.0999999999999996
45,3,2.0
45,4,1.9000000000000004
45,5,1.8000000000000007
45,6,1.7300000000000004
45,7,1.6600000000000001
45,8,1.5899999999999999
45,9,1.5199999999999996
45,10,1.4499999999999993
45,11,1.4000000000000004
45,12,1.3499999999999996
45,13,1.3000000000000007
45,14,1.2499999999999982
45,15,1.1999999999999993
45,16,1.2100000000000009
45,17,1.2200000000000006
45,18,1.2300000000000004
45,19,1.2399999999999984
45,20,1.25
45,21,1.2850000000000001
45,22,1.3200000000000003
45,23,1.3550000000000004
45,24,1.3900000000000006
45,25,1.4250000000000007
45,26,1.4600000000000009
45,27,1.4949999999999992
45,28,1.5085714285714271
45,29,1.5185714285714287
45,30,1.5285714285714285
45,31,1.5785714285714292
45,32,1.6285714285714281
45,33,1.6790000000000003
45,34,1.7319999999999993
45,35,1.7850000000000001
45,36,1.8379999999999992
45,37,1.891
45,38,1.9440000000000008
45,39,1.9969999999999999
45,40,2.0500000000000007
46,0,2.3200000000000003
46,1,2.2200000000000006
46,2,2.119999999999999
46,3,2.0199999999999996
46,4,1.92
46,5,1.8200000000000003
46,6,1.7200000000000006
46,7,1.6500000000000004
46,8,1.58
46,9,1.5099999999999998
46,10,1.4399999999999995
46,11,1.3900000000000006
46,12,1.3399999999999999
46,13,1.2899999999999991
46,14,1.2400000000000002
46,15,1.2499999999999982
46,16,1.2599999999999998
46,17,1.2699999999999996
46,18,1.2799999999999994
46,19,1.2899999999999991
46,20,1.3000000000000007
46,21,1.3350000000000009
46,22,1.3699999999999992
46,23,1.4049999999999994
46,24,1.4399999999999995
46,25,1.4749999999999996
46,26,1.5028571428571418
46,27,1.5128571428571433
46,28,1.5228571428571431
46,29,1.5328571428571394
46,30,1.5428571428571445
46,31,1.5928571428571416
46,32,1.6428571428571423
46,33,1.6928571428571448
46,34,1.742857142857142
46,35,1.7950000000000017
46,36,1.8480000000000008
46,37,1.9009999999999998
46,38,1.9540000000000006
46,39,2.0069999999999997
46,40,2.0600000000000005
47,0,2.34
47,1,2.24
47,2,2.1400000000000006
47,3,2.039999999999999
47,4,1.9399999999999995
47,5,1.8399999999999999
47,6,1.7400000000000002
47,7,1.6400000000000006
47,8,1.5700000000000003
47,9,1.5
47,10,1.4299999999999997
47,11,1.3800000000000008
47,12,1.33
47,13,1.2799999999999994
47,14,1.2899999999999991
47,15,1.3000000000000007
47,16,1.3100000000000005
47,17,1.3200000000000003
47,18,1.3300000000000018
47,19,1.3399999999999999
47,20,1.3499999999999996
47,21,1.3849999999999998
47,22,1.4199999999999982
47,23,1.455
47,24,1.4899999999999984
47,25,1.5071428571428562
47,26,1.5171428571428578
47,27,1.5271428571428594
47,28,1.5371428571428556
47,29,1.5471428571428607
47,30,1.5571428571428552
47,31,1.6071428571428577
47,32,1.6571428571428584
47,33,1.7071428571428608
47,34,1.757142857142858
47,35,1.8071428571428552
47,36,1.8580000000000005
47,37,1.9109999999999996
47,38,1.9640000000000004
47,39,2.0169999999999995
47,40,2.0700000000000003
48,0,2.3599999999999994
48,1,2.2600000000000016
48,2,2.16
48,3,2.0600000000000005
48,4,1.9600000000000009
48,5,1.8599999999999994
48,6,1.7599999999999998
48,7,1.6600000000000001
48,8,1.5600000000000005
48,9,1.4900000000000002
48,10,1.4200000000000017
48,11,1.3699999999999992
48,12,1.3200000000000003
48,13,1.3299999999999983
48,14,1.3399999999999999
48,15,1.3499999999999996
48,16,1.3599999999999994
48,17,1.3699999999999992
48,18,1.3800000000000008
48,19,1.3900000000000006
48,20,1.4000000000000004
48,21,1.4350000000000005
48,22,1.4700000000000006
48,23,1.5014285714285727
48,24,1.5114285714285707
48,25,1.5214285714285722
48,26,1.5314285714285703
48,27,1.5414285714285718
48,28,1.5514285714285716
48,29,1.5614285714285696
48,30,1.5714285714285694
48,31,1.62142857142857
48,32,1.6714285714285708
48,33,1.7214285714285715
48,34,1.7714285714285705
48,35,1.8214285714285712
48,36,1.87142857142857
48,37,1.9214285714285708
48,38,1.9740000000000002
48,39,2.0269999999999992
48,40,2.0799999999999983
49,0,2.380000000000001
49,1,2.2799999999999994
49,2,2.1799999999999997
49,3,2.08
49,4,1.9800000000000004
49,5,1.8800000000000008
49,6,1.7799999999999994
49,7,1.6799999999999997
49,8,1.5800000000000018
49,9,1.4800000000000004
49,10,1.4100000000000001
49,11,1.3599999999999994
49,12,1.3699999999999992
49,13,1.3800000000000008
49,14,1.3900000000000006
49,15,1.4000000000000004
49,16,1.4100000000000001
49,17,1.42
49,18,1.4299999999999997
49,19,1.4399999999999977
49,20,1.4499999999999993
49,21,1.4849999999999994
49,22,1.5057142857142836
49,23,1.5157142857142833
49,24,1.5257142857142831
49,25,1.5357142857142847
49,26,1.5457142857142863
49,27,1.555714285714286
49,28,1.5657142857142858
49,29,1.5757142857142856
49,30,1.5857142857142836
49,31,1.6357142857142843
49,32,1.6857142857142833
49,33,1.735714285714284
49,34,1.7857142857142847
49,35,1.8357142857142836
49,36,1.8857142857142843
49,37,1.9357142857142833
49,38,1.985714285714284
49,39,2.037000000000001
49,40,2.09
50,0,2.4000000000000004
50,1,2.3000000000000007
50,2,2.1999999999999993
50,3,2.0999999999999996
50,4,2.0
50,5,1.9000000000000004
50,6,1.8000000000000007
50,7,1.6999999999999993
50,8,1.5999999999999996
50,9,1.5
50,10,1.4000000000000004
50,11,1.4100000000000001
50,12,1.4200000000000017
50,13,1.4299999999999997
50,14,1.4399999999999995
50,15,1.4499999999999993
50,16,1.4600000000000009
50,17,1.4700000000000006
50,18,1.4800000000000004
50,19,1.4900000000000002
50,20,1.5
50,21,1.5099999999999998
50,22,1.5199999999999996
50,23,1.5299999999999994
50,24,1.5399999999999991
50,25,1.5500000000000007
50,26,1.5600000000000005
50,27,1.5700000000000003
50,28,1.58
50,29,1.5899999999999999
50,30,1.5999999999999996
50,31,1.6500000000000004
50,32,1.6999999999999993
50,33,1.75
50,34,1.8000000000000007
50,35,1.8499999999999996
50,36,1.9000000000000004
50,37,1.9499999999999993
50,38,2.0
50,39,2.0500000000000007
50,40,2.0999999999999996
